source_file,test_id,qid,type,cluster,tsne_x,tsne_y,clean_text
math-algebra1-2014.js,math_algebra1_2014,17,free-response,4,-38.6292,1.851805,Solve for x: - 2 x + 6 x - 6
math-algebra1-2014.js,math_algebra1_2014,18,multiple-choice,7,-30.033945,25.728392,Which graph best models y ≤ 2 7 x - 2 ?
math-algebra1-2014.js,math_algebra1_2014,19,multiple-choice,6,-40.990063,6.5717883,Which inequality represents all the solutions of 9 ( 4 x - 8 ) 4 ( 6 x + 9 ) ?
math-algebra1-2014.js,math_algebra1_2014,20,multiple-choice,9,8.559312,-20.084936,"A total of 243 adults and children are at a movie theater. There are 109 more adults than children in the theater. If a represents the number of adults and b represents the number of children, which system of equations could be used to find the number of adults and the number of children in the theater?"
math-algebra1-2014.js,math_algebra1_2014,21,multiple-select,6,-46.110035,8.976037,"A system of inequalities is shown. y > 1 2 x + 1 y + 3 x ≤ 6 From the given points, select each point that is a solution to this system of inequalities."
math-algebra1-2014.js,math_algebra1_2014,22,multiple-choice,5,6.968394,6.450023,The graph of line n is shown. Which number is closest in value to the slope of line n?
math-algebra1-2014.js,math_algebra1_2014,23,multiple-choice,9,10.425538,-33.52335,"The formula shown can be used to find A, the amount of money Raul has in his savings account. A = P + P r t Raul wants to find r, the rate of interest his money earns. Which equation is correctly solved for r?"
math-algebra1-2014.js,math_algebra1_2014,24,multiple-choice,4,-35.295868,11.331335,What are the real roots of x 2 - 7 x + 10 = 0 ?
math-algebra1-2014.js,math_algebra1_2014,25,multiple-choice,7,-9.20537,-26.549309,A data set with an even number of data points is ordered from least to greatest. The middle two data points are represented by x₁ and x₂. This formula can be used to find the median of the data set. m = x 1 + x 2 2 Which shows this formula solved for x₁?
math-algebra1-2014.js,math_algebra1_2014,26,multiple-choice,7,-20.95711,20.82052,"Which equation represents the horizontal line passing through (7, 5)?"
math-algebra1-2014.js,math_algebra1_2014,27,multiple-choice,6,-33.258553,15.572252,The graph of y = x 2 - 2 x - 8 is shown. What are the solutions to x 2 - 2 x - 8 = 0 ?
math-algebra1-2014.js,math_algebra1_2014,28,multiple-choice,4,-35.28992,-4.4027915,What value of p will make this equation true? 6 p + 4 6 = 4 p - 8 3
math-algebra1-2014.js,math_algebra1_2014,29,free-response,7,-21.296354,21.219471,What is the slope of the line represented by this equation? 3 x + 5 y = - 7
math-algebra1-2014.js,math_algebra1_2014,30,multiple-choice,11,27.844671,-9.376242,"The length, l, of a rectangle is 3 times its width. The perimeter of the rectangle is greater than 48 centimeters. Which inequality expresses all the possible lengths, in centimeters, of the rectangle?"
math-algebra1-2014.js,math_algebra1_2014,31,multiple-choice,1,-5.4784627,-21.73303,"These box-and-whisker plots summarize the percent of the workforce employed in agriculture, industry, and service jobs in twenty towns. Which statement is NOT true?"
math-algebra1-2014.js,math_algebra1_2014,32,multiple-select,6,-50.425007,12.00436,"Using the ordered pairs shown, create a relation containing three ordered pairs with a domain of {-1, 2, 4}."
math-algebra1-2014.js,math_algebra1_2014,33,multiple-choice,6,-25.530256,18.831644,"This relation is an inverse variation. {(-1, 8), (4, -2), (-2, 4)} Which equation represents this relation?"
math-algebra1-2014.js,math_algebra1_2014,34,multiple-choice,7,-15.03059,-22.229357,Which equation represents the pattern shown in the table?
math-algebra1-2014.js,math_algebra1_2014,35,multiple-choice,7,-29.261196,20.870583,The graph of the equation representing a direct variation passes through point A. Locate one additional point that is on the graph of this equation.
math-algebra1-2014.js,math_algebra1_2014,36,multiple-choice,7,-0.86163634,-33.80446,Look at the data in this table. Which equation most closely represents the line of best fit for this data?
math-algebra1-2014.js,math_algebra1_2014,37,multiple-choice,6,-44.959015,27.797684,What is the range of this relation?
math-algebra1-2014.js,math_algebra1_2014,38,multiple-choice,1,-2.2950459,-21.287844,Katie recorded the number of miles she drove for each of 9 days. She drove a different number of miles each day. This box-and-whisker plot summarizes her information. Katie drove 30 miles on each of two additional days. She redrew the box-and-whisker plot to include this data. Which statement must be true?
math-algebra1-2014.js,math_algebra1_2014,39,multiple-choice,1,-1.2941434,-21.222086,"Two relationships are described. Relationship S: Karen drove 160 miles in 4 hours, and then she drove 80 miles in 2 hours. Relationship T: Vernon cooked 6 hamburgers in 10 minutes, and then he cooked 9 hamburgers in 15 minutes. Which statement is true about these relationships?"
math-algebra1-2014.js,math_algebra1_2014,40,point-select,7,-16.183754,-18.928247,Identify the y-intercept of the relation shown.
math-algebra1-2014.js,math_algebra1_2014,41,multiple-choice,10,-39.90343,15.769906,What is f(-8) for the function f? f ( x ) = 11 ( x - 24 ) 2
math-algebra1-2014.js,math_algebra1_2014,42,multiple-choice,1,3.5963714,-24.1553,"The number of complaints a company received at the end of each of six weeks is shown in this table. Based on the line of best fit, how many complaints should the company expect at the end of week 8?"
math-algebra1-2014.js,math_algebra1_2014,43,multiple-choice,7,-16.901995,-20.175611,The table shows the relationship between corresponding values of x and y. To determine the y-value —
math-algebra1-2014.js,math_algebra1_2014,44,multiple-choice,10,-41.4476,27.66609,Which relation is a function?
math-algebra1-2014.js,math_algebra1_2014,45,multiple-choice,1,0.78071034,-29.463722,The manager of a company recorded the number of hours his employees worked during each of two weeks. The following statistics were calculated. • Week 1: The mean was 35 hours with a standard deviation of 1.5 hours. • Week 2: The mean was 40 hours with a standard deviation of 2.0 hours. The manager concluded that there was more variation in the number of hours worked for Week 2 than for Week 1. The manager's conclusion was —
math-algebra1-2014.js,math_algebra1_2014,46,multiple-choice,10,-40.291046,27.440933,Which graph appears to show a relation that is NOT a function?
math-algebra1-2014.js,math_algebra1_2014,47,multiple-choice,11,29.59763,-10.94584,"A scientist dropped an object from a height of 200 feet. She recorded the height of the object in 0.5-second intervals. Her data is shown. Based on a quadratic model, which best approximates the height at 3 seconds?"
math-algebra1-2014.js,math_algebra1_2014,48,multiple-choice,10,-40.592564,19.192703,Look at function g. g ( x ) = 9 x 2 - 16 Which set contains only the zeros of function g?
math-algebra1-2014.js,math_algebra1_2014,49,multiple-choice,1,-7.4179955,-30.174458,Statistical information for a data set is given. • The mean is 18.1. • The z-score for 13.0 is -1.7. What is the standard deviation for this data set?
math-algebra1-2014.js,math_algebra1_2014,50,multiple-choice,10,-35.011074,18.681355,A representation of a function is shown. f ( x ) = - 4 x + 2 What are the x-intercept and the y-intercept of this function?
math-algebra1-2015.js,math_algebra1_2015,1,multiple-choice,5,-17.261581,4.1130047,"Which expression represents four less than half a number, n?"
math-algebra1-2015.js,math_algebra1_2015,2,multiple-choice,8,-20.907467,8.355923,Which of the following binomials is a factor of x 2 - x - 6 ?
math-algebra1-2015.js,math_algebra1_2015,3,multiple-select,8,-13.080569,9.8295965,Identify each expression that is in simplest radical form.
math-algebra1-2015.js,math_algebra1_2015,4,multiple-choice,8,-22.905338,11.633301,Which expression is equivalent to 1 6 ( 30 x - 24 y ) - 1 8 ( 32 x - 16 y ) ?
math-algebra1-2015.js,math_algebra1_2015,5,multiple-choice,5,-14.484865,1.9585578,Which is equivalent to 48 3 in simplest form?
math-algebra1-2015.js,math_algebra1_2015,6,multiple-choice,5,-12.034051,8.920817,What is the value of 128 in simplest radical form?
math-algebra1-2015.js,math_algebra1_2015,7,multiple-choice,8,-27.879808,2.270428,Which polynomial is equivalent to this expression if n ≠ - 1 ? 3 + n - 2 n 2 1 + n
math-algebra1-2015.js,math_algebra1_2015,8,multiple-choice,8,-16.887768,6.4614706,Which is a factor of 2 n 2 - 5 n - 42 ?
math-algebra1-2015.js,math_algebra1_2015,9,multiple-choice,3,-19.653,-3.0472033,Which of the following is equivalent to a 12 b 2 a 3 b 6 ?
math-algebra1-2015.js,math_algebra1_2015,10,multiple-choice,4,-30.789602,1.1221112,What is the value of this expression when n = - 15 ? - 2 | n + 6 |
math-algebra1-2015.js,math_algebra1_2015,11,multiple-choice,7,-31.75535,23.604551,Which graph best represents the equation 4 x + 5 y = - 20 ?
math-algebra1-2015.js,math_algebra1_2015,12,multiple-choice,2,38.37725,5.778802,A formula to find the angle measures of an isosceles triangle is shown. 180 = 2 x + y Which equation can be used to find x ?
math-algebra1-2015.js,math_algebra1_2015,13,multiple-choice,7,-25.846504,19.362375,"Which equation represents the line that passes through the points ( - 4 , 4 ) and ( 8 , - 2 ) ?"
math-algebra1-2015.js,math_algebra1_2015,14,multiple-choice,6,-43.775967,9.981472,"For which system of inequalities is ( - 3 , 1 ) a solution?"
math-algebra1-2015.js,math_algebra1_2015,15,multiple-choice,7,-30.885231,13.330568,What is the solution to this system of equations? 2 x + 4 y = 22 7 x + y = 12
math-algebra1-2015.js,math_algebra1_2015,16,multiple-choice,5,-13.925112,0.052588012,"What is 3,456 3 in simplest form?"
math-algebra1-2015.js,math_algebra1_2015,17,multiple-choice,4,-35.46457,1.6632061,What value of x makes this equation true? 3 x - 20 = - 2 x
math-algebra1-2015.js,math_algebra1_2015,18,multiple-choice,7,7.7685246,9.700285,Which equation best represents line m ?
math-algebra1-2015.js,math_algebra1_2015,19,multiple-choice,6,-43.00859,5.699608,Christopher incorrectly solved an inequality. Between which two consecutive steps did Christopher make a mistake? Step 1: - 4 ( x - 7 ) + 1 ≤ - 3 Step 2: - 4 ( x - 7 ) ≤ - 4 Step 3: - 4 x + 28 ≤ - 4 Step 4: - 4 x ≤ - 32 Step 5: x ≤ 8
math-algebra1-2015.js,math_algebra1_2015,20,free-response,4,-31.893055,-2.228111,Solve for n : 3 n - 7 6 = 2 n + 5 3
math-algebra1-2015.js,math_algebra1_2015,21,multiple-choice,4,-35.610817,0.67047924,What values of x are solutions of 3 x 2 + 11 x = 20 ?
math-algebra1-2015.js,math_algebra1_2015,22,multiple-choice,7,7.1859384,6.5705776,The graph of line l is shown. Which number is closest in value to the slope of line l ?
math-algebra1-2015.js,math_algebra1_2015,23,free-response,6,-46.511646,8.825599,"Based on the transitive property, complete this statement. If 2 ( y - 3 ) ≥ 3 x - 4 and 3 x - 4 ≥ 6 - y , then 2 ( y - 3 ) ≥ __?__"
math-algebra1-2015.js,math_algebra1_2015,24,multiple-choice,7,-28.965752,16.546875,This system of linear equations is graphed as shown. What is the solution to this system of equations? 3 x + y = 2 x + 3 y = - 18
math-algebra1-2015.js,math_algebra1_2015,25,multiple-choice,9,10.653156,-20.241047,Renee is going bowling. • The cost per game is $2.50. • Renee will need to rent a pair of bowling shoes for $1.50. • She can spend up to $16.00 to bowl and rent a pair of shoes. What is the maximum number of games that Renee can bowl?
math-algebra1-2015.js,math_algebra1_2015,26,multiple-choice,9,9.13008,-29.035896,Malik can spend no more than $24 to buy pecans and cashews. He will pay $6 per pound for pecans and $8 per pound for cashews. Which graph best represents the number of pounds of pecans and the number of pounds of cashews Malik can buy?
math-algebra1-2015.js,math_algebra1_2015,27,multiple-choice,8,-27.785044,8.795996,What is the quotient of ( 15 x 2 − 8 x − 12 ) and ( 3 x + 2 ) ? Assume the denominator does not equal zero.
math-algebra1-2015.js,math_algebra1_2015,28,multiple-choice,7,-33.054462,22.25004,Which graph has exactly one x-intercept and one y-intercept?
math-algebra1-2015.js,math_algebra1_2015,29,multiple-choice,7,-25.779863,20.243862,"Which equation best represents this data set? {(-4, -4.8), (-3, -8.2), (-2, -9.1), (-1, -8.1), (0, -4.7), (1, 0.3)}"
math-algebra1-2015.js,math_algebra1_2015,30,multiple-choice,7,-16.301836,-20.248747,A relationship between x and y is shown in this table. Which equation represents this relationship?
math-algebra1-2015.js,math_algebra1_2015,31,multiple-choice,9,10.691642,-31.737885,"Ms. Scott will pay $2,000 to have her house painted. The amount each painter earns, A, varies inversely for the number of painters, n, that will paint the house. Which equation best represents this situation?"
math-algebra1-2015.js,math_algebra1_2015,32,multiple-choice,6,-43.553493,28.232067,The following graph shows a relation. Which of the following best describes the range of this relation?
math-algebra1-2015.js,math_algebra1_2015,33,drag-drop,1,-8.836965,-28.452168,"Each of these data sets has a mean of 20. Set 1: {18, 19, 20, 21, 22} Set 2: {20, 20, 20, 20, 20} Set 3: {16, 18, 20, 21, 25} Order the sets from greatest standard deviation to least standard deviation."
math-algebra1-2015.js,math_algebra1_2015,34,multiple-choice,1,-4.0930395,-21.033348,A study was conducted to determine the number of cars that passed through two intersections each day for 20 days. The results are summarized in these box-and-whisker plots. Which statement is best supported by these data?
math-algebra1-2015.js,math_algebra1_2015,35,multiple-choice,10,-42.805603,22.38408,Which of these functions has exactly two different zeros?
math-algebra1-2015.js,math_algebra1_2015,36,multiple-choice,7,-17.840143,-20.818008,In which table does y vary directly with x ?
math-algebra1-2015.js,math_algebra1_2015,37,multiple-choice,7,-30.601023,23.784168,"Which equation could represent a graph with x-intercepts of (4, 0) and (-7, 0)?"
math-algebra1-2015.js,math_algebra1_2015,38,multiple-choice,10,-38.934498,14.584164,Which number is a zero of the function h ? h ( x ) = x 2 + 3 x - 18
math-algebra1-2015.js,math_algebra1_2015,39,multiple-choice,10,-38.957478,26.136822,Which of the following graphs appears to be a function?
math-algebra1-2015.js,math_algebra1_2015,40,multiple-choice,10,-39.265575,12.1895075,"If f(x) = (x - 3)² + 1, what is f(6)?"
math-algebra1-2015.js,math_algebra1_2015,41,multiple-choice,6,-50.693344,12.41623,"Which number is NOT an element in the domain of this relation? {(-2, 3), (0, 4), (1, 1), (6, 0)}"
math-algebra1-2015.js,math_algebra1_2015,42,multiple-choice,5,-1.280536,-35.09915,"{(-5, 9), (2, 31), (9, 143), (11, 151), (0, 42), (5, 97)} Using the equation line of best fit, which number is the best prediction of the output when the input is 13?"
math-algebra1-2015.js,math_algebra1_2015,43,multiple-choice,5,-8.798971,-30.656229,A data set has a mean of 720 and a standard deviation of 6. Which is closest to the z-score for an element of this data set with a value of 709?
math-algebra1-2015.js,math_algebra1_2015,44,multiple-choice,1,-5.725726,-20.523878,Ramon drew box-and-whisker plots to summarize the number of pages in each chapter of two books. The values of the interquartile ranges for these box-and-whisker plots are the same. Which box-and-whisker plots could represent these data?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,1,multiple-choice,4,-27.8445,-1.30532,"What is the value of this expression when a = 8, b = 16, and c = −4? 5 a 3 - c b + 9"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,2,multiple-choice,8,-27.785236,8.796154,What is the quotient of ( 15 x 2 − 8 x − 12 ) and ( 3 x + 2 ) ? Assume the denominator does not equal zero.
math-algebra1-practice-2023.js,math_algebra1_practice_2023,3,multiple-choice,8,-25.391483,8.292261,Which represents this expression in simplest form? 15 ( x - 2 ) 3 3 ( x - 4 ) - 3
math-algebra1-practice-2023.js,math_algebra1_practice_2023,4,multiple-choice,4,-17.311693,0.2042347,For which value of x does x 3 simplify to 5 7 3 ?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,5,multiple-choice,5,-13.925112,0.052588012,"What is 3,456 3 in simplest form?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,6,multiple-choice,1,7.0447116,-29.698349,Frank works at a convenience store. • He earns $7.50 per hour when he works during the day. • He earns $12.50 per hour when he works at night. • He wants to earn at least $300 per week. Which graph best represents this situation?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,7,multiple-choice,11,25.637873,-9.38533,"A square with a side length of x inches is shown. The equation y = 4x represents the relationship between the side length, x, and the perimeter, y, of the square in inches. Which student states the correct domain and range of this relationship?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,8,multiple-choice,10,-42.23976,14.654792,A function f is described. f(x) = (x − 2)² + 3 • The domain of f is all real numbers greater than 0. The range of f is all real numbers greater than or equal to —
math-algebra1-practice-2023.js,math_algebra1_practice_2023,9,multiple-choice,10,-34.610416,19.72436,Which function does NOT have a y-intercept of 2?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,10,multiple-choice,10,-36.06997,21.879723,The graph of the function f(x) is shown on the coordinate plane. Which of these points is a solution of y = 3f(x)?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,11,multiple-choice,10,-36.952034,25.084154,"The graph of an exponential function in the form y = a b x contains the points (0, 2), (1, 1) (2, 1/2). Which graph best represents the function?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,12,multiple-choice,7,-19.73301,-19.503757,Which table represents y = ( x + 5 ) 2 ?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,13,multiple-choice,10,-16.303276,-23.485706,Each table represents values from four different functions. Which tables could represent an exponential function?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,14,multiple-choice,10,-36.882225,17.4072,Given: f(x) = −x + 5 g(x) = 2x − 5 h(x) = (x + 2)(x − 5) Which functions have at least one equivalent x-intercept?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,15,multiple-choice,1,-2.738418,-30.598494,"The principal at Washington High School investigated the relationship between a student's cell phone use and the student's grade point average, GPA. The table shows a sample of the data collected. The correlation coefficient for the curve of best fit is -0.9921. Based on the data, there appears to be —"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,16,multiple-choice,1,-2.7028604,-30.528097,Which conclusion about the relationship between student cell phone use and GPA is best supported by these data?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,17,multiple-choice,7,-0.6813942,-34.30705,"Using the quadratic curve of best fit, which equation most closely represents the set of data? {(−8, 80.4), (−7, 57.8), (−6, 38.6), (−5, 22.8), (3, 18.8), (5, 51.8), (7, 98.4)}"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,18,multiple-choice,1,2.846726,-27.271515,"This table shows the number of months used and the approximate distances driven, in miles, for six buses in a school district. Using the line of best fit for these data, which value is the best prediction of the distance driven, in miles, by a bus that has been used for 40 months?"
math-algebra2-2014.js,math_algebra2_2014,1,multiple-choice,8,-26.659344,3.9640157,Which expression is equivalent to 3 n n + 3 + 5 n - 4 if no denominator equals zero?
math-algebra2-2014.js,math_algebra2_2014,2,multiple-choice,8,-30.31326,2.9412599,Which number is equivalent to ( - 6 - i ) + 5 i - ( 11 + 13 i ) ?
math-algebra2-2014.js,math_algebra2_2014,3,multiple-choice,8,-20.867338,6.6976633,Which of the following is the factored form of x 3 - 216 ?
math-algebra2-2014.js,math_algebra2_2014,4,multiple-choice,8,-17.368752,1.4943045,"Which expression is equivalent to 75 x 3 - 27 x 3 , if x > 0 ?"
math-algebra2-2014.js,math_algebra2_2014,5,multiple-choice,8,-23.75381,5.374986,"Assuming that no denominator equals zero, which is equivalent to r 2 - r - 6 ( r - 2 ) ( r - 3 ) ?"
math-algebra2-2014.js,math_algebra2_2014,6,multiple-choice,8,-23.782785,12.64264,"Which expression is equivalent to 16 x 15 y 17 4 , where x > 0 and y > 0 ?"
math-algebra2-2014.js,math_algebra2_2014,7,multiple-choice,8,-20.165678,0.56806314,Which is equivalent to ( 6 + 7 ) ( 5 + 7 ) ?
math-algebra2-2014.js,math_algebra2_2014,8,multiple-choice,7,-28.83107,15.3811035,What are the y-coordinates for the solutions to this system of equations? x 2 + 6 x + 3 y + 6 = 0 x + y + 20 = 0
math-algebra2-2014.js,math_algebra2_2014,9,multiple-choice,8,-18.413359,1.8537217,Which expression is equivalent to x 3 7 y 36 7 ?
math-algebra2-2014.js,math_algebra2_2014,10,multiple-select,8,-21.08234,10.480789,Identify the factors of the following polynomial: 8 x 2 - 18 x y - 5 y 2
math-algebra2-2014.js,math_algebra2_2014,11,multiple-choice,0,7.475458,17.876846,Which statement illustrates the symmetric property of equality?
math-algebra2-2014.js,math_algebra2_2014,12,multiple-select,8,-9.519693,15.166435,Identify each expression that is equivalent to (i).
math-algebra2-2014.js,math_algebra2_2014,13,multiple-choice,8,-26.182564,4.0387454,"Given: n - 15 9 n 15 - n 3 n 5 . Assuming no denominator equals zero, which expression is equivalent to the given expression?"
math-algebra2-2014.js,math_algebra2_2014,14,multiple-choice,4,-35.22456,8.200656,What is the solution set of 8 x - 1 + 4 = 8 ?
math-algebra2-2014.js,math_algebra2_2014,15,multiple-choice,6,-33.162243,24.67702,Which graph best represents the solution for y ≥ | 2 x + 1 | - 3 ?
math-algebra2-2014.js,math_algebra2_2014,16,multiple-choice,4,-35.84014,7.109706,What is the solution set to x 2 = 16 - 4 x ?
math-algebra2-2014.js,math_algebra2_2014,17,multiple-choice,4,-36.124294,5.9905047,What is the solution set for 1 4 x + 3 = 2 ?
math-algebra2-2014.js,math_algebra2_2014,18,multiple-choice,4,-36.482853,6.9556584,What is the solution to | x + 4 | 2 ?
math-algebra2-2014.js,math_algebra2_2014,19,multiple-choice,10,-40.211185,22.496819,The graph of g(x) is shown. Which appears to be a solution of g(x) = 0?
math-algebra2-2014.js,math_algebra2_2014,20,multiple-choice,7,-29.539253,14.362395,Given: x + y + 10 = 0 x 2 + y - 2 = 0 What are the x-values for the solutions to the given system of equations?
math-algebra2-2014.js,math_algebra2_2014,21,multiple-choice,4,-31.180174,6.060968,Which is a solution for w - 4 4 + 11 = 14 ?
math-algebra2-2014.js,math_algebra2_2014,22,multiple-choice,4,-37.93714,6.341048,What is the real solution set of -- x x - 4 - 4 3 = 4 x - 4
math-algebra2-2014.js,math_algebra2_2014,23,multiple-choice,4,-30.602003,-3.2449424,"Which is a solution to 4 n - 37 3 = 10 n , if n ≠ 0 ?"
math-algebra2-2014.js,math_algebra2_2014,24,multiple-choice,4,-34.350792,10.252926,Which is a solution of | 2 x - 7 | + 1 = 9 ?
math-algebra2-2014.js,math_algebra2_2014,25,free-response,4,-34.42913,11.031041,"If x ≠ 0 , what is the solution to the following equation? 1 - x x + 2 = 7 x"
math-algebra2-2014.js,math_algebra2_2014,26,multiple-choice,4,-30.974333,5.056587,A solution to a quadratic equation is 13 - 11 i 7 . Which of the following must also be a solution to this equation?
math-algebra2-2014.js,math_algebra2_2014,27,multiple-choice,10,-43.29342,22.774635,Which of the following functions does NOT have a range of only the real numbers greater than or equal to zero?
math-algebra2-2014.js,math_algebra2_2014,28,free-response,9,-22.014317,-10.50398,What is the sum of this infinite series? 100 + 60 + 36 + 108 5 + ...
math-algebra2-2014.js,math_algebra2_2014,29,multiple-choice,10,-39.851665,26.562208,The graph of a parent function is shown. Which function belongs to this same family?
math-algebra2-2014.js,math_algebra2_2014,30,multiple-choice,10,-41.993935,18.992624,Which number is a zero of f ( x ) = log ( 4 x - 1 ) ?
math-algebra2-2014.js,math_algebra2_2014,31,multiple-choice,10,-44.542664,19.061148,What is the equation of the horizontal asymptote of the graph of the following equation? f ( x ) = 6 ( x - 5 ) - 4
math-algebra2-2014.js,math_algebra2_2014,32,multiple-choice,10,-37.37812,25.962902,Which function best represents this graph?
math-algebra2-2014.js,math_algebra2_2014,33,multiple-choice,10,-39.464306,21.981386,The graph of g ( x ) = log ( 2 x ) has —
math-algebra2-2014.js,math_algebra2_2014,34,multiple-choice,10,-42.62832,16.86834,Throughout which of the following intervals is f ( x ) = ( x - 1 ) ( x - 4 ) 2 only decreasing?
math-algebra2-2014.js,math_algebra2_2014,35,multiple-choice,10,-44.289032,20.024078,Given: f ( x ) = log ( x - 16 ) + 15 What is the equation of an asymptote of the graph of the given function?
math-algebra2-2014.js,math_algebra2_2014,36,multiple-choice,10,-44.90136,25.922009,What appears to be the range of this function?
math-algebra2-2014.js,math_algebra2_2014,37,multiple-choice,1,-8.311411,-31.942644,The heights of a large population of ostriches are normally distributed. Which is closest to the percentage of these heights that is within 3 standard deviations of the mean?
math-algebra2-2014.js,math_algebra2_2014,38,multiple-choice,0,6.2303805,-9.892934,Which of these situations involves a combination?
math-algebra2-2014.js,math_algebra2_2014,39,multiple-choice,5,-17.831623,-9.587351,What is the 14th term of the arithmetic sequence with a first term of 7 and a common difference of 10?
math-algebra2-2014.js,math_algebra2_2014,40,multiple-choice,10,-38.97158,24.55473,The graph of the function g is shown on the following grid. Which graph best represents the inverse of g?
math-algebra2-2014.js,math_algebra2_2014,41,multiple-select,10,-35.084644,17.823431,Identify each of the x- and y-intercepts of the function h ( x ) = x 3 + 3 x 2 - 4 x - 12 .
math-algebra2-2014.js,math_algebra2_2014,42,multiple-choice,10,-45.588245,14.890475,Which of the following describes the end behavior of y = - x 2 + b x + c as x approaches either positive or negative infinity?
math-algebra2-2014.js,math_algebra2_2014,43,multiple-choice,10,-38.114906,16.32792,"If f ( x ) = 2 3 x 2 + 1 and g ( x ) = 6 x - 15 , which polynomial is equivalent to g ( f ( x ) ) ?"
math-algebra2-2014.js,math_algebra2_2014,44,multiple-choice,10,-41.731823,13.96717,The domain of the function f ( x ) = x + 3 x 2 + 5 x - 24 is all real numbers except —
math-algebra2-2014.js,math_algebra2_2014,45,multiple-choice,9,20.759064,-10.607234,The amount of work (W) done when lifting an object varies jointly with the mass of the object (M) and the distance the object is lifted (D). Which equation models this relationship?
math-algebra2-2014.js,math_algebra2_2014,46,multiple-choice,1,2.9874492,-33.58274,"Madison deposited $1,000 into a savings account that compounds interest yearly. Using the exponential curve of best fit, which is closest to the expected amount in the savings account 30 years after the time Madison deposited the initial $1,000?"
